#Tree ,MAE,RMSE,Correlation coefficient
8,3.833733990522003,5.223421071770438,0.726842518292952
9,3.9843331903982735,5.252066395178876,0.727677368557531
10,4.150739938397878,5.093970825777911,0.7561251097200076
11,4.2451768198656,5.182694234119896,0.7509131803291522
12,4.352100979468954,5.181290500043026,0.7578751456293993
13,4.552863465305701,5.340750647372337,0.7399701264470119
14,4.636752502947004,5.443449087321636,0.736521681135686
15,4.577621499340861,5.327139531521032,0.7532122171948503
16,4.537024499517236,5.228920114243702,0.7727336316982506
17,4.1067609591881995,4.738303451425223,0.8147187136458817
18,4.132452479505549,4.745084907108783,0.8155738684455542
19,3.6186099397316807,4.4599316375054086,0.8326346481057884
20,3.686681313170892,4.530877533073193,0.8260351477355269
21,3.8038318039364345,4.625280483023663,0.820170986973508
22,3.9146403861040517,4.720809686444913,0.8130476492905047
23,3.920231618665308,4.672813316247714,0.818707794071564
24,4.023064707476737,4.737202684506589,0.8161846813878969
25,4.014905487039774,4.69975723391727,0.8207543866968001
26,4.050718184898881,4.748907859291263,0.8146238217439484
27,4.030237912930436,4.684109673173572,0.8226885411017295
28,4.1260962964929435,4.717344272014099,0.8240393996300893
29,4.200007308476729,4.807930925815626,0.8164768493636868
30,4.286168075751646,4.899067286488986,0.8089550692886329
31,4.366154370042697,5.007536080424968,0.7967234435256173
32,4.34314823441299,4.954557956536994,0.8033085714246881
33,4.360070893885908,4.9477797967114,0.8048410181171957
34,4.3599606275681015,4.926548158525594,0.8094148928985636
35,4.4211432643026205,4.962977355241261,0.8055652784244776
36,4.45469307426794,4.995902526183106,0.7975680240230207
37,4.499145923948806,5.039538629435772,0.7906301510042669
38,4.514411739234708,5.097250840530015,0.7875217227552732
39,4.508554719334068,5.080280139598137,0.7906312039924211
40,4.550169478599857,5.130201967731633,0.7853382635190046
41,4.576908072318289,5.163266567047565,0.7811113007329755
42,4.588011303768896,5.152761476252632,0.7803425851311319
43,4.603942792414234,5.195491089772774,0.7791081140967689
44,4.584862102109144,5.1565648049614525,0.7842555874677465
45,4.605341325032392,5.165480188519438,0.7840330111261549
46,4.634509530334075,5.210492511757516,0.7825359455670589
47,4.434828756943237,5.067860987956835,0.7929668985118684
48,4.384665786441078,5.02000968541653,0.7942898290035083
49,4.40209528112203,5.024837950020051,0.7956175575309775
50,4.171111607681351,4.836676632665368,0.8096082170117817
51,4.186686580246585,4.861189653131379,0.8129682078538182
52,4.222744214969885,4.902538648067497,0.8084585995734562
53,4.255724378557211,4.934702957451201,0.8054967582062901
54,4.3272236502432015,5.037925905853751,0.7952945976267233
55,4.341180496808254,5.037085042202731,0.7962908367338827
56,4.312011013069433,5.005482770209332,0.8033111219668209
57,4.342790964664149,5.0305424001399786,0.8027292366185249
58,4.344351885865948,5.019628290724342,0.8039428867754468
59,4.341051015262332,4.993923297224307,0.8065420763780561
60,4.363171484605721,5.00214137597441,0.8069169844079821
61,4.342009692309243,4.972982963163454,0.8094467675137207
62,4.359417959744506,4.998500740728166,0.8060572373078514
63,4.359916282681662,5.003768584810736,0.8044979749551261
64,4.211264672020696,4.9279881415375515,0.8068800295404571
65,4.2157411593206255,4.914947363158707,0.8090040107437646
66,4.194486018749107,4.882498766149981,0.8121054411072202
67,4.10834364205446,4.822924118117857,0.8150494157939375
68,4.095727183409649,4.8057950625255295,0.817653081333803
69,4.132723005426154,4.8474862567351344,0.8137632693746006
70,4.117291820496589,4.815640517996631,0.8170212254418076
71,4.096189789490263,4.7879722783897565,0.8208773959704893
72,4.120393597852794,4.80921259597143,0.8174886008095342
73,4.146081485422569,4.820803368786539,0.8170522241165715
74,4.167348211619371,4.846345828152276,0.8134149563482205
75,4.1863298195056,4.8492527661629,0.8132303861761867
76,4.204554053068737,4.86827112371639,0.8116048222688383
77,4.227291663203811,4.869147932654174,0.8119831489613513
78,4.23900383124088,4.876846216469029,0.8123329733577164
79,4.229807272290652,4.86190159152978,0.8141191844386635
80,4.2382848039325784,4.874350821960165,0.8132879638387348
81,4.236457267631431,4.870674947996163,0.8143513891116558
82,4.2539778881255375,4.891364150229983,0.8121609344435683
83,4.2741124117939275,4.912466446295985,0.8094612328402082
84,4.090591124539161,4.822675330157624,0.811303141128161
85,4.095521089333499,4.818297776415192,0.8125330913866742
86,4.170640359697101,4.8915882407745235,0.8040552701602642
87,4.18280949714815,4.914213623953452,0.8032089575441069
88,4.172042999313189,4.910714990404147,0.8025113795991736
89,4.202452306860085,4.930024652751916,0.8004464899476692
90,4.215287091452669,4.941952204955496,0.7990139433861985
91,4.227709547864477,4.9372887430133465,0.8003092743139522
92,4.234562410545905,4.938740648674983,0.8005946048544876
93,4.223644210704984,4.917588686019272,0.8026649496289965
94,4.230744942014998,4.910193522859374,0.8041584619736509
95,4.249905912960767,4.9255714019556445,0.8022713108664374
96,4.260605422967495,4.939989738546892,0.800833093618301
97,4.25448198580409,4.927496840949411,0.8023044201762212
98,4.245191345158659,4.910538421568722,0.804721777605624
99,4.243035206435297,4.90117088006776,0.8059887194948251
