#Tree ,MAE,RMSE,Correlation coefficient
179,36.86543256,44.42493746,0.380191572
180,36.89070798,44.4715101,0.378420083
181,36.79416897,44.33059704,0.376071091
182,36.78841334,44.30919387,0.376008056
183,37.00925194,44.55175781,0.373294552
184,36.97142557,44.49584833,0.374158304
185,37.06545067,44.57000105,0.375435747
186,37.14550557,44.71056936,0.374240826
187,37.05969223,44.6251566,0.37410827
188,36.89855162,44.44974577,0.375993859
189,36.97367518,44.57992425,0.376865261
190,36.81571347,44.41607223,0.37877048
191,36.816545,44.46216168,0.379282734
192,36.84469991,44.42969053,0.378618776
193,36.84408349,44.47935744,0.376639416
194,36.67463966,44.28098324,0.378221924
195,36.78224871,44.40105571,0.37808135
196,36.80978546,44.47206369,0.375457747
197,36.70497278,44.36812446,0.37684922
198,36.73878989,44.45753552,0.376324768
199,36.66853763,44.43444883,0.37649005
