#Tree ,MAE,RMSE,Correlation coefficient
8,4.403145970587478,5.585426591844113,0.6729730007317731
9,4.251341999258368,5.297609839914265,0.7106929094504262
10,4.353831866087032,5.478867438608354,0.6871462641086316
11,4.311586342714738,5.348564745407247,0.7046548665721725
12,4.500594488810223,5.580250836526867,0.6725989360501564
13,4.465183167517443,5.546735596171071,0.6776612063575617
14,4.460943335243406,5.563497510465679,0.6746711811967159
15,4.5065461296907365,5.6323726762403705,0.6651987331439156
16,4.436692552140623,5.543905976095652,0.6772865480987363
17,4.280586597742295,5.355876083241221,0.7029147212748863
18,4.2410325601249586,5.33936618422139,0.7052881069109924
19,4.322722511860466,5.476078708374991,0.686966720912016
20,4.273383155008556,5.40534430399756,0.6965721095284839
21,4.2681182888081866,5.399376347194142,0.6976165774580162
22,4.316669053153164,5.464786340506451,0.6891042175079178
23,4.3827099152562194,5.530114870858448,0.679265660601043
24,4.395296827806991,5.561647204375641,0.6744702123442451
25,4.302577543963091,5.461465580749303,0.6890350981416965
26,4.376711231482312,5.536694311468452,0.6784000518711314
27,4.32968380253464,5.508965093285004,0.6826590495996997
28,4.255563434094495,5.4605034781153,0.6890231518759162
29,4.228678289289334,5.461314147806071,0.6890585789126973
30,4.334911061556207,5.563753515058988,0.6746912934939995
31,4.278776013238226,5.491887969438175,0.6854182913564275
32,4.099485347035571,5.269101546196494,0.7162058246567214
33,4.1602515886786,5.3623517273504095,0.7032184294876307
34,4.13985772190998,5.353498229738686,0.7044522936580585
35,4.232246696992197,5.451914353069696,0.6912038072311891
36,4.204596594501046,5.423733502505394,0.6950724589093903
37,4.214585970217302,5.438406686173749,0.6928641391783815
38,4.199902769627908,5.396453743987336,0.6988689235316999
39,4.224306750457825,5.4095963250373,0.6976606560983298
40,4.170028090502013,5.3493672622255675,0.7062573885791231
41,4.10720816239005,5.287827897592178,0.7149002374536927
42,4.16171184424536,5.356723989757131,0.7049890937000076
43,4.188085916134497,5.372910003751026,0.7033700569987172
44,4.133183277316402,5.32013376453724,0.7106820173170426
45,4.143943316836998,5.318907868291172,0.7122549847747156
46,4.086166730603655,5.263812163272968,0.7201340836902705
47,4.08132534412405,5.247347706923161,0.7219388089577407
48,4.079253238264814,5.2593008460805075,0.719496669431436
49,4.1341378439749725,5.319831001091112,0.710979899828586
50,4.104594326271689,5.281628765171546,0.7170408418370922
51,4.113111352937242,5.284786045701001,0.7181606970333643
52,4.067140199761322,5.237598391287012,0.7246849127868312
53,4.0578291645887425,5.2309296800996155,0.7260221406242525
54,4.044016604421221,5.233108154553554,0.7251615608750186
55,4.0143991767977365,5.192804642153868,0.7306340919422802
56,4.025815279037259,5.206464249326263,0.7288659332282821
57,4.038961147710684,5.221812963608792,0.7269470267607132
58,4.084371619975321,5.247495133485714,0.7237047355259698
59,4.097299270675748,5.2839840382095336,0.7185739745481116
60,4.129905146574966,5.327863210239762,0.7120458337677263
61,4.121263420523601,5.321941363103817,0.7128865286367226
62,4.125110936318646,5.3249500225890865,0.7137730646937738
63,4.111296335901712,5.320775927925741,0.7146469628387556
64,4.145643989120504,5.346988151173789,0.7117036968157476
65,4.166296767289509,5.365182110950879,0.7093743754958942
66,4.148034072870118,5.361750271417973,0.7100472549570426
67,4.171698715444425,5.402708484451747,0.7038832910832394
68,4.160025609140662,5.379342600015285,0.7076673440919583
69,4.1643010843812025,5.3907486655603245,0.7074041801615398
70,4.193283696119044,5.416833934004017,0.7046654924543743
71,4.163289934494448,5.3752342360319805,0.7109762915310561
72,4.147220466690795,5.366817717946508,0.7113548313749296
73,4.140932356213002,5.356506586054625,0.7133708740418475
74,4.129516285590107,5.334384516373606,0.7163724372716123
75,4.124432915340551,5.33181862911334,0.7160358611957597
76,4.12767805345016,5.331056201267044,0.7155110195586747
77,4.100609890906939,5.298939494796427,0.720046522553026
78,4.0712382458709495,5.262007361881471,0.725343658968069
79,4.055107121569667,5.243970676159957,0.7276084353910665
80,4.045947775247057,5.234797266041484,0.7294121581308762
81,4.074363532776403,5.268786055314366,0.7245554355113597
82,4.085593230781636,5.276412248466784,0.723020582558135
83,4.09089158767569,5.294929844819151,0.7193383511720667
84,4.115892070776076,5.3340373483508134,0.7141245380742725
85,4.133392300597679,5.367268272547813,0.7089036777074231
86,4.134751542977996,5.3761075264142315,0.7077270475439496
87,4.1327186100365365,5.3858537960835395,0.7071158046980154
88,4.112324905811553,5.360434473499737,0.7107052641212963
89,4.120518486362639,5.370386279175743,0.7098875035134256
90,4.121305598188215,5.372926967951674,0.7106893339211534
91,4.119353235264847,5.373334347351962,0.7109001622498213
92,4.125649259701441,5.385223786834684,0.7092036994921922
93,4.144423469692531,5.396382223910858,0.7079650931179968
94,4.139196082475318,5.39871731528489,0.7078173416145972
95,4.113239076452004,5.368640820573855,0.7121735770309079
96,4.095756172147168,5.35084254443851,0.7144855768121506
97,4.100407163014069,5.355721226852947,0.7137912268929242
98,4.0809758397342595,5.351621975010304,0.7143181629451222
99,4.091308773069637,5.3616866186930086,0.713004344785466
