#Tree ,MAE,RMSE,Correlation coefficient
8,20.427933086194606,26.98413953172338,-0.1891514081622808
9,20.96477234633089,26.925014446273927,-0.09976249791368348
10,20.999057278823607,26.60054625563681,-0.06183466428969351
11,20.43484443978353,25.35141319830148,0.06321729989235542
12,19.998055096442243,25.441137577949767,0.05986006107427154
13,20.342612077587408,25.89231871665091,0.046640487768868484
14,20.447407100977422,25.570232964426605,0.10818316278810321
15,20.66525361339029,26.285816816433137,0.09918963408417106
16,20.882409431436272,26.388812846497892,0.13241812618818835
17,20.39497120582,26.06482071076053,0.1335034973088251
18,19.857439249805335,25.298318617002014,0.15006371904133878
19,19.73575353286923,25.00644076655545,0.16613726259832673
20,19.698279985169528,24.7939202205268,0.1525286721567402
21,19.958596893729798,25.155329834322185,0.13414899971572297
22,19.772088327853616,25.206029476704426,0.13462845564424897
23,20.397759508803812,25.818496092751637,0.11926158235354224
24,20.784260214896417,26.430664288635555,0.08792841377913899
25,21.019084188132155,26.630680350339897,0.09769369532208254
26,20.361243551262202,25.714113959521125,0.12858601458714422
27,20.430197646223835,25.79283729682198,0.1262516391309908
28,20.542832760072297,25.988469405760043,0.11300244699933339
29,20.641742293258343,26.180132716653826,0.10715494509493317
30,20.498128661260836,26.23664388066447,0.09017530985227763
31,20.70043712334501,26.600145035848737,0.08471722139024469
32,20.483235963240478,26.58384512473793,0.0753946694186859
33,20.48295118781175,26.560863189574082,0.05755643539054821
34,20.448975198547547,26.287946284645507,0.07602921793421463
35,20.814920569773,27.046222192992047,0.03705249862883845
36,21.023088594038622,27.358989681047895,0.030008589898216767
37,20.932622813141762,27.10581591196849,0.04860086402050786
38,20.933625147032103,27.03462116808445,0.06117641718094104
39,21.028021409033315,27.17737458284672,0.064200612224836
40,21.32314695177506,27.53859137100842,0.04935933292928966
41,21.195195176927044,27.5294983841981,0.04323792075348355
42,21.07563689358803,27.199499439946504,0.07952038127524844
43,21.314584079693432,27.45908458927106,0.07683068890942193
44,21.39519236260984,27.707709319747718,0.06265804183438466
45,21.308053406959218,27.687314991847035,0.0754833155967819
46,21.05084773474452,27.20969346069388,0.0900690097684347
47,21.276280537381645,27.562615346150423,0.09439537643652215
48,21.264636345623003,27.24372735017155,0.11882134471028212
49,21.258096359569773,27.237038177969993,0.11784286780053782
50,21.450998405442352,27.43448232250023,0.10858327249624707
51,21.67499921702668,27.65905296780266,0.10816538387499747
52,21.570472455441703,27.65647957796037,0.10087046189973185
53,21.48673256127329,27.576383785714086,0.09264736651991685
54,21.41744481020392,27.421463950228347,0.11006208363569338
55,21.458819660346787,27.491146766080504,0.1102899608266964
56,21.736856059710085,27.90989670469642,0.0947315426227632
57,21.83812596988428,28.12421341075487,0.08882383275495395
58,21.69287518155721,27.907280064447,0.09952083611434444
59,21.9397788506866,28.248270269092004,0.07310726241925514
60,22.179782536508494,28.579806045841206,0.05938114479414031
61,22.34567049397147,28.79680160052588,0.05769662770662027
62,22.2640063989479,28.717580166853214,0.05223772716535948
63,22.23503685236024,28.50158965832449,0.07082695982305587
64,22.102921114505065,28.323776147518036,0.08357228292944259
65,22.266580039446833,28.46660370333283,0.08084578363369056
66,22.27304344429527,28.513382491170226,0.07585833783743608
67,22.211721894469807,28.45259451528826,0.08176739386951973
68,22.074148985275606,28.20393308042874,0.08761839110746297
69,22.331740079299646,28.435498010762696,0.083082611997284
70,22.396317246308932,28.369434291639752,0.0883082813937615
71,22.259688538788325,28.244649950409304,0.08143533577563306
72,22.168182414129497,28.237538133411494,0.07635780254913002
73,21.966847863715643,27.988908745287706,0.08737332268481077
74,22.23761380254193,28.421295403652216,0.07202986975612581
75,22.255927099989513,28.266510232006862,0.08711376815750328
76,22.263040427108248,28.38596619088017,0.08474705532990297
77,22.281630089671054,28.29550006351141,0.09742941684853568
78,22.35346936409154,28.390720739947117,0.09300695846194887
79,22.337504425125196,28.427594912929045,0.08900524291972872
80,22.521105879701697,28.813431205473808,0.07667662692089014
81,22.398682973854946,28.694137381532773,0.07970898115467702
82,22.598789369386076,28.875364301688734,0.07340608385803939
83,22.535577561102794,28.76563804806563,0.0777675227842157
84,22.59149139495932,28.830323932402337,0.07628773149705642
85,22.59975531368542,28.868265398040457,0.0737486573787773
86,22.80567235294088,29.095490485897802,0.06752941224675983
87,22.876432403939006,29.215363619479156,0.05977817709213166
88,22.72344313211333,28.93554104261479,0.06651035707468309
89,22.576436254250606,28.795468491539992,0.07119821188714241
90,22.666251122937712,29.02606514272148,0.06640705211652788
91,22.683480263719748,29.10570364567384,0.06660882199787115
92,22.556707330096383,28.94245163612428,0.0719762915074555
93,22.42958755129142,28.817129806300354,0.07499353008962496
94,22.306323075051672,28.616980619254775,0.07206596348505286
95,22.35285456399314,28.629451915333313,0.07652211075739185
96,22.499355066153637,28.860614679161095,0.06737262478523724
97,22.597456757363975,28.888657401767464,0.07083559406026592
98,22.6056836443163,28.892993688125266,0.06607168863137215
99,22.470404254101226,28.66182749661537,0.07287343293862218
