#Tree ,MAE,RMSE,Correlation coefficient
8,4.124353810289319,5.218409208559529,0.7446295721012143
9,4.028622744921877,5.142529298760775,0.7617703472003272
10,3.8404400609399767,4.909508952663505,0.7871458067322172
11,3.4365111665110897,4.518306925083244,0.8308659876845061
12,3.3022421045287302,4.3985716615867885,0.8380908015075321
13,3.4279574648941473,4.573741908635483,0.8334596834008676
14,3.4100867666402497,4.678430467613454,0.8264523585019112
15,3.564050477233928,4.867197659780999,0.8188902337884046
16,3.5943741020166056,4.774039309954644,0.8247455393562875
17,3.5459674301973845,4.669058583404552,0.8316430662866491
18,3.752477968365449,4.892747476300608,0.8131715986927769
19,3.703386200918466,4.808788916669493,0.8178907097507327
20,3.876889389611487,5.024299349833751,0.8003551009188127
21,3.7962280334945424,5.135095294580686,0.7935433900451729
22,3.9172443069108573,5.284562985730036,0.7793710339685547
23,3.9663397481001925,5.344256544069179,0.780817398120687
24,3.927902907598703,5.283024945834623,0.7906499488881139
25,3.887489762239782,5.266655064019734,0.7801063507005094
26,3.9042891797034494,5.267285425840159,0.7804875692360453
27,3.8964486729387016,5.3172137394332815,0.7673779725491017
28,3.868031278427452,5.326789669771533,0.7634282756200216
29,3.8930461030351133,5.360392399151501,0.759722462618827
30,3.887581930863402,5.338436160067871,0.7562699262808519
31,3.8818885034613597,5.289863216867202,0.7597943923088533
32,3.9211694318213537,5.345874423787983,0.7563812620350404
33,3.9256983665743967,5.362741709406196,0.75234449801782
34,3.9345847937616574,5.393802643043989,0.7445938262748718
35,3.9773178781733183,5.50075282661885,0.7302045517534508
36,3.985127042257993,5.542986844281518,0.7267562963998935
37,4.031873579998642,5.575896665872439,0.7318557384920712
38,4.059620116890754,5.631872312315644,0.7266360121383764
39,4.088563892469499,5.635178723143103,0.7280739574409654
40,4.0409823435061885,5.561285837204483,0.7383921560191932
41,4.002881627021381,5.541194381099555,0.739575909104122
42,4.030215085264313,5.577676354655366,0.7352142348148026
43,4.045733319390079,5.561798980367094,0.732587986601842
44,4.015643508651304,5.495242603750022,0.7420597173714426
45,3.9690321954229892,5.440469527907817,0.7525656729891016
46,3.9178755688069677,5.3671359235658205,0.7625650556317786
47,3.9198233138622762,5.383305235318188,0.7587404147276146
48,3.9175049732956797,5.376156351968161,0.7588963864902614
49,3.901488828958921,5.3791945654870155,0.7570438633600989
50,3.9237244832833826,5.373164136352208,0.7542624170144094
51,3.9211511505264514,5.394176937392209,0.7497525504744946
52,3.8837545356418497,5.34098304168892,0.7560044161504914
53,3.9003194993511463,5.382460751461098,0.7529132643142964
54,3.8927117209044826,5.3593581321563395,0.7537431974012356
55,3.866047936486322,5.339401139173478,0.7556396266769313
56,3.8616452293990426,5.335325809469822,0.7565939700955642
57,3.8522796122290828,5.331892043297123,0.7570096092691015
58,3.8398469339106964,5.341439270688533,0.7546470696639934
59,3.8428672872701637,5.329539468591389,0.7535504991135511
60,3.866432244722928,5.319247414797216,0.7588503974666874
61,3.868013057145473,5.3297955853407375,0.7557414857519943
62,3.878129351812552,5.359521907117673,0.7529909809603402
63,3.8883980342644326,5.3777336708532095,0.7501471431981634
64,3.8689058012689665,5.341713694276626,0.7541409929234892
65,3.8578909869625653,5.321578334760355,0.759103601708419
66,3.866322912492925,5.346960221303595,0.7586505586194677
67,3.8688588672924045,5.301787954762287,0.766563774418505
68,3.839044163290554,5.258648755157191,0.7717215251631868
69,3.8409826058387417,5.256342930613105,0.7721625105609641
70,3.8281201127791116,5.240510982182951,0.7749508709753564
71,3.8477260852986017,5.268050397856863,0.7741572469349467
72,3.8609692027910447,5.284015894613442,0.7718686945801579
73,3.8705572023497754,5.271581320241719,0.7714176337003169
74,3.8801103848215712,5.29853319864885,0.7697215094566392
75,3.889268305514411,5.336463809615679,0.7613473555779495
76,3.908821295024409,5.313629360832862,0.76417414020757
77,3.894538608715133,5.277729850790678,0.7680050231929307
78,3.8681206179433665,5.236343435211842,0.7739053706648183
79,3.8722958295621948,5.229303336889763,0.772373875476306
80,3.8809697233700513,5.251855709769753,0.7712922146580669
81,3.885338667128831,5.255898033612987,0.7675243160958016
82,3.864644272049109,5.235385971787795,0.7728715561077644
83,3.869335122439936,5.258691164828215,0.7678472023474244
84,3.8694399624501776,5.264105181805943,0.7664284314162645
85,3.875343605921136,5.253320389895082,0.7667545791406877
86,3.883823345189081,5.246904881157592,0.7691289333572066
87,3.8930809969481115,5.267095666986257,0.768331339313848
88,3.8864789624035816,5.23902091318817,0.7718227798484566
89,3.864916362755138,5.207389577398875,0.7756298069454542
90,3.8917398693690313,5.230310179790967,0.7739460692220179
91,3.896015599800893,5.224574771553351,0.7758700763219517
92,3.892835924775718,5.226973707414143,0.7752985223022001
93,3.9107273759252856,5.261193375053038,0.7693902537902748
94,3.941997333497239,5.303867806994685,0.7641920039067933
95,3.938488266817145,5.303566218181506,0.76421104772451
96,3.9291505720669204,5.292924951324781,0.7639284645664896
97,3.9148785602177907,5.273470050369611,0.7657561908273282
98,3.9224190392563645,5.285669315168718,0.7658434707385245
99,3.89938537088951,5.254297377865044,0.7699858758103318
