#Tree ,MAE,RMSE,Correlation coefficient
8,38.359766006246815,46.82177954303714,0.4461844828055323
9,37.97032355702972,46.46305564443276,0.4203156290100256
10,39.504298008592194,48.80967889771535,0.41376078482048245
11,40.648884880860905,48.55736222151663,0.3930924750664342
12,39.419083236252604,46.84740786085953,0.4033953095659037
13,39.2949143860976,48.15110986977224,0.3991581782765989
14,37.86237751360062,46.88932651699991,0.4142686082543691
15,37.227684087241336,46.19779540294828,0.39975144066128615
16,37.29158692986732,46.4068263449862,0.41249471750382927
17,36.589778778160856,45.98615524089767,0.3884700060614372
18,37.69029753107876,46.603309951297696,0.3930720521615607
19,38.59043027768602,47.57288278422867,0.3628221736357244
20,38.59416997647647,47.051992956934434,0.3809568018974835
21,38.24901888576834,47.67768827024115,0.3777021237090055
22,39.041104797389025,48.68069983936568,0.3446223466211206
23,38.96553746316804,48.51279913697938,0.3438455817159109
24,38.30399553738553,47.96243734017888,0.3604443791442521
25,38.58828490207427,48.28823809682689,0.3736451624014932
26,38.19318626483019,47.66574126937742,0.37170992667362057
27,38.32634321111704,48.28316253564743,0.3601189975569058
28,38.60575641305448,48.310379659914354,0.35355195993505867
29,38.2609812251244,47.7460740341087,0.35846109744342863
30,37.842040550977316,47.797690757470846,0.36809632329992514
31,37.97129558419871,47.775427208479925,0.3681550497340932
32,37.68688304597596,47.44617092216024,0.36540715954563124
33,38.258060499181354,48.030068563747825,0.36467118805548643
34,37.75081529155664,47.60748871374537,0.3729862064516345
35,37.81658728065046,47.425345114914414,0.3764151844604132
36,37.429721087558534,46.691731495505124,0.38107224558482494
37,37.58351374644617,46.959524578658915,0.3771543266818106
38,37.71643776190304,46.95246748464015,0.3668685665095124
39,37.717824552411884,46.72564754719318,0.38223214859597704
40,37.96742638432463,47.02991044839552,0.3731772037086102
41,38.03719038526411,47.222938997282064,0.379736579418418
42,38.2098552134451,47.209375744494636,0.3710985657807316
43,38.80621279770747,47.83490711387096,0.3635039739944718
44,38.08588989470068,46.970004240693726,0.37868603916653204
45,37.771357905613314,46.80123112497358,0.37298286346986814
46,37.111445375865856,46.28061479958494,0.38096348954556014
47,36.54731684041537,45.61595031950377,0.39471155876061026
48,36.80889668722395,46.19805255378869,0.3866050791787911
49,36.87753145980366,46.58292451487809,0.377266428633435
50,36.85651599892728,46.498530059603446,0.38529167636446937
51,37.10298121185899,46.765779342000236,0.3807390504426304
52,37.04684545564716,46.29587308454853,0.38227468323084096
53,36.96974337997625,46.189107523947264,0.38767327257197115
54,36.998893436078156,46.587572455960505,0.3825270381413374
55,37.0574999607621,46.708889944892896,0.37315092060252764
56,37.116275906095574,47.054799733583614,0.3647004189703858
57,37.45049287061254,47.2904702716686,0.3642748954571743
58,37.871554757804205,47.7267479700148,0.3534079685508276
59,37.842946497988116,47.61348274473544,0.3569161180333703
60,38.09186112695185,47.92571129214435,0.3558894135530321
61,38.26474993659073,48.03432050830797,0.34394782454264944
62,38.1482277224326,48.10695406134585,0.34766214508465854
63,38.37409423514195,48.38676195636452,0.3376277233611894
64,38.35265538279622,48.212919739044565,0.3398110135139457
65,38.34409475371407,48.494696191855446,0.3280229144498898
66,38.21384271077227,48.61701002891152,0.32568563784284565
67,38.34427204609685,48.73272616394834,0.31710354769831517
68,38.32787653479223,48.87064582326472,0.3184008690381716
69,38.269673156121975,49.16723078451231,0.3181695143190067
70,38.587409397519764,49.46177608174151,0.3159790982215913
71,38.70733022628506,49.49918057134441,0.31588048739370433
72,38.712469640421325,49.4435419959185,0.3099294299310839
73,38.29316603255551,48.95478120844967,0.3084188948970617
74,38.32283067233183,48.97881133544515,0.31332280513578237
75,38.389349441059174,49.18019769562089,0.31026048827268077
76,37.9106817574175,48.59951291134419,0.31644024135364646
77,38.03589252610368,48.635939242743575,0.31900436757183276
78,38.34597275443073,48.95417279346199,0.32074438597383376
79,38.070462907075665,48.79521442737181,0.32454881853648077
80,38.18187251701883,48.82543642589209,0.3187383661318416
81,38.17322008533186,48.85775722818603,0.3213657747032093
82,38.054253130375336,48.942342618161604,0.32697172432373367
83,38.07784919529312,48.84224718039338,0.32067714556840576
84,37.99133075687454,48.72831294094737,0.3215449373799874
85,38.15483199945657,48.668921552012655,0.3255034993094524
86,38.294550480074804,48.60256573680179,0.3264769295216465
87,38.11913801200288,48.433062576046694,0.32442552865596386
88,37.79759646765099,48.23192971798941,0.32229521252728277
89,37.677861020666775,48.13089233390648,0.32620513917141297
90,37.82079459209953,48.074903886698095,0.32623384188081156
91,38.04867892853408,48.39140629626967,0.31789686285706453
92,38.094906721326424,48.52582112911996,0.31521752078247994
93,38.32839204053833,48.661158000462,0.3152392877839414
94,38.461355111304655,48.815235501720586,0.30910248594384193
95,38.45329905874339,48.85711904016696,0.3117537279586134
96,38.28055036652508,48.59678375229014,0.3118707535540924
97,38.20989695175798,48.373243047131034,0.3121836467899681
98,38.19783756211173,48.368394863070534,0.31033553656293894
99,38.13839621225989,48.24151740863689,0.31626260002013723
