#Tree ,MAE,RMSE,Correlation coefficient
8,20.6066277719396,24.15652850665957,0.31745844816792596
9,20.907072281826206,24.98202184093994,0.302496718969166
10,21.98429850525271,26.240369187084177,0.25617856843854614
11,21.365169702400795,25.194080316806794,0.3184855475882789
12,21.054637110105503,24.544961316812675,0.34016977369915524
13,21.508493504827808,25.363549128631846,0.30105698625042615
14,21.652441858595594,25.190490549363986,0.3159596797323148
15,21.17611206802438,24.543549966052538,0.3264510121489091
16,21.270261865290383,24.504062418083652,0.328427116197491
17,21.063623367767857,24.219291081534703,0.33664031794543037
18,21.251980997234014,24.47832759529812,0.3275219256225672
19,20.89167558561111,23.99353117905966,0.3377905615668484
20,20.753286525903388,24.055763962290474,0.34885897961042933
21,21.081452694082866,24.440154314293704,0.32481401033127427
22,21.370455812806213,24.64058646207618,0.3046452262828611
23,21.11733885256622,24.374020301013953,0.32242653105826147
24,20.706864452389723,23.948174738616622,0.33493225716925396
25,20.823117950757695,23.978479392500454,0.35383068020301683
26,21.201305859737374,24.107322964904668,0.36981676209389774
27,21.0562848737554,23.89060363809382,0.36887609247499864
28,21.130508957854403,23.91952017124741,0.37042352841533954
29,21.405863019109386,24.293728996751685,0.353176205035282
30,21.375689760675957,24.327009419351203,0.3517242627074763
31,21.16333372261971,24.124688092322653,0.357249731492935
32,20.770921652055932,23.662365668522703,0.3556676319314588
33,20.70123367426418,23.474997088835085,0.3645842547443341
34,20.720215511246003,23.54369088466617,0.35344838630727377
35,20.590172374895463,23.37238061052358,0.36127935759688423
36,20.511823683717672,23.359346301759228,0.36536330555089824
37,20.681237224257195,23.44647051828203,0.3527191328325371
38,21.581593179965044,24.233285163485697,0.32036239553793155
39,22.169160530982268,24.774062683805532,0.29333385215821123
40,21.981583087756018,24.529840826941932,0.3021856417808985
41,21.866564620948505,24.418205561564665,0.32197589812240673
42,22.02763264929799,24.68373854126777,0.3086873953079983
43,22.202449612032467,24.94911090160234,0.29819430879604747
44,22.02398252242958,24.67283444604042,0.30412424673829547
45,21.6610753499557,24.19347597252471,0.3186694359343331
46,21.88497065468487,24.51155562246606,0.3070310182252936
47,22.067131708416955,24.774399853034616,0.29667767403143025
48,22.49645867797548,25.334432201108857,0.27910840893907435
49,22.45447440501338,25.351726327889804,0.2811570052350989
50,22.34702251433798,25.207359659659108,0.2850577278780675
51,22.848632108136247,25.529933359331565,0.2820116529955296
52,22.64551379608551,25.20726590255836,0.28722919376129047
53,22.812610239251466,25.507556148211517,0.27836973269473037
54,22.747729424954517,25.501325269369033,0.2792556668121572
55,22.821510576967754,25.642241324930065,0.2717135298030904
56,22.701697021079852,25.434880493098188,0.2751588312837958
57,22.84089524736661,25.650399686583985,0.2669251455867983
58,22.845677475828087,25.66647960885526,0.2706972041965784
59,22.64129231334924,25.378305437006713,0.2765787623432127
60,22.56015031231317,25.26053134667608,0.28158740405848826
61,22.461627825757628,25.138197345590015,0.288271057988649
62,22.51782884114752,25.31585368647695,0.2836516676270536
63,22.53745931655051,25.401354934630042,0.2778755334220758
64,22.420365155137496,25.210307141751837,0.28375151379216207
65,22.813208799910676,25.77824238753146,0.26675102702598547
66,22.905730258404937,25.882791311146065,0.26102584063504525
67,22.83219707773528,25.789350309664474,0.2605006034677264
68,22.71066839505184,25.571654025033407,0.2639808188042289
69,22.58272560088463,25.36336726649906,0.27012444181825684
70,22.677623565080886,25.51775039997622,0.26404344103291044
71,22.670600357080048,25.56905025157989,0.2602996965373823
72,22.72847458264317,25.67692594422749,0.2530842082293559
73,22.720036110616018,25.648158694436077,0.2542547181522674
74,22.630970820625432,25.49781719420415,0.2574853706352846
75,22.62463411788656,25.518951326846363,0.253756775460702
76,22.503368313241804,25.331114940442713,0.25855150617794537
77,22.42961489786537,25.214462776241984,0.2622427618940935
78,22.383227423472086,25.214236267130637,0.26422623274584484
79,22.48364917378869,25.356170666016308,0.2563942625482834
80,22.462920046822532,25.300877078600053,0.2581316450027561
81,22.402415157861583,25.20256204625163,0.2650767890613371
82,22.31760434035944,25.090768336736073,0.2731557242588552
83,22.196060619993492,24.997041681659542,0.27711176460795534
84,22.12998068831412,24.89296207974002,0.2805972571572161
85,22.0666415770034,24.781401605090707,0.2837639583127648
86,22.05721212985797,24.76136371531531,0.2850478302444765
87,22.129283455060225,24.903862603409735,0.2793359815154224
88,22.024837440662203,24.762521143452783,0.2825403837297784
89,21.988526217190905,24.721229983818432,0.28438293051215086
90,21.908675951497802,24.582670786833905,0.28817551317507245
91,21.901383927119962,24.582469364693818,0.2883788681214283
92,21.890075150907627,24.551381569795232,0.29066702454439275
93,21.82902885265908,24.475734781059977,0.2940337482974974
94,21.756959876646555,24.381973969333732,0.2983394316606805
95,21.818567879401048,24.443522555734088,0.2975259720398672
96,21.805933485309,24.43563546957563,0.29898926075677684
97,21.784891965222663,24.40773516222904,0.300664636231588
98,21.80061924216914,24.427837233593536,0.30596907570881426
99,21.8093067986432,24.428048120777564,0.3073700850713703
